"","Entity","Year","Daily_Sales_per_Adult","Percent_of_GDP"
"733","Czechia",2004,7.599999905,NA
"734","Czechia",2005,7.599999905,NA
"735","Czechia",2006,6.400000095,NA
"736","Czechia",2007,6.699999809,NA
"737","Czechia",2008,6.300000191,NA
"738","Czechia",2009,6,NA
"739","Czechia",2010,5.5,1.65
"740","Czechia",2011,5.099999905,NA
"741","Czechia",2012,5.300000191,1.75
"742","Czechia",2013,4.099999905,NA
"743","Czechia",2014,4.400000095,1.74
"744","Czechia",2016,NA,1.85
"745","Czechia",2018,NA,1.84
"746","Czechia",2020,NA,2.07
"747","Czechoslovakia",1923,2.200000048,NA
"748","Czechoslovakia",1924,2.5,NA
"749","Czechoslovakia",1925,2.599999905,NA
"750","Czechoslovakia",1926,2.700000048,NA
"751","Czechoslovakia",1927,2.900000095,NA
"752","Czechoslovakia",1928,3.099999905,NA
"753","Czechoslovakia",1929,3.200000048,NA
"754","Czechoslovakia",1930,3.200000048,NA
"755","Czechoslovakia",1931,2.900000095,NA
"756","Czechoslovakia",1932,2.700000048,NA
"757","Czechoslovakia",1933,2.599999905,NA
"758","Czechoslovakia",1934,2.599999905,NA
"759","Czechoslovakia",1937,2.700000048,NA
"760","Czechoslovakia",1948,4,NA
"761","Czechoslovakia",1950,4.300000191,NA
"762","Czechoslovakia",1953,4.699999809,NA
"763","Czechoslovakia",1955,4.699999809,NA
"764","Czechoslovakia",1960,5.099999905,NA
"765","Czechoslovakia",1961,5.300000191,NA
"766","Czechoslovakia",1962,4.900000095,NA
"767","Czechoslovakia",1963,5,NA
"768","Czechoslovakia",1964,4.599999905,NA
"769","Czechoslovakia",1965,5,NA
"770","Czechoslovakia",1966,5.099999905,NA
"771","Czechoslovakia",1967,5.099999905,NA
"772","Czechoslovakia",1968,5.400000095,NA
"773","Czechoslovakia",1969,4.599999905,NA
"774","Czechoslovakia",1970,5.099999905,NA
"775","Czechoslovakia",1971,5.199999809,NA
"776","Czechoslovakia",1972,5.099999905,NA
"777","Czechoslovakia",1973,5.199999809,NA
"778","Czechoslovakia",1974,5.300000191,NA
"779","Czechoslovakia",1975,5.5,NA
"780","Czechoslovakia",1976,5.599999905,NA
"781","Czechoslovakia",1977,5.699999809,NA
"782","Czechoslovakia",1978,5.599999905,NA
"783","Czechoslovakia",1979,5.699999809,NA
"784","Czechoslovakia",1980,5.699999809,NA
"785","Czechoslovakia",1981,6.699999809,NA
"786","Czechoslovakia",1982,6.699999809,NA
"787","Czechoslovakia",1983,6.699999809,NA
"788","Czechoslovakia",1984,6.900000095,NA
"789","Czechoslovakia",1985,6.5,NA
"790","Czechoslovakia",1986,6.5,NA
"791","Czechoslovakia",1987,6.400000095,NA
"792","Czechoslovakia",1988,6.400000095,NA
"793","Czechoslovakia",1989,6.099999905,NA
"794","Czechoslovakia",1990,6.599999905,NA
"795","Czechoslovakia",1991,6,NA
"796","Czechoslovakia",1992,6.599999905,NA
"797","Democratic Republic of Congo",2010,NA,26.83
"798","Democratic Republic of Congo",2012,NA,22.14
"799","Democratic Republic of Congo",2014,NA,19.06
"800","Democratic Republic of Congo",2016,NA,25.31
"801","Democratic Republic of Congo",2018,NA,15.53
"802","Democratic Republic of Congo",2020,NA,11.27
"803","Denmark",1920,1.100000024,NA
"804","Denmark",1921,1,NA
"805","Denmark",1922,1.100000024,NA
"806","Denmark",1923,1.299999952,NA
"807","Denmark",1924,1.299999952,NA
"808","Denmark",1925,1.399999976,NA
"809","Denmark",1926,1.5,NA
"810","Denmark",1927,1.5,NA
"811","Denmark",1928,1.700000048,NA
"812","Denmark",1929,1.100000024,NA
"813","Denmark",1930,1.399999976,NA
"814","Denmark",1931,1.399999976,NA
"815","Denmark",1932,1.200000048,NA
"816","Denmark",1933,1.200000048,NA
"817","Denmark",1934,1.200000048,NA
"818","Denmark",1935,1.299999952,NA
"819","Denmark",1936,1.399999976,NA
"820","Denmark",1937,1.5,NA
"821","Denmark",1938,1.5,NA
"822","Denmark",1939,1.700000048,NA
"823","Denmark",1940,1.600000024,NA
"824","Denmark",1941,1.5,NA
"825","Denmark",1942,1.700000048,NA
"826","Denmark",1943,1,NA
"827","Denmark",1944,1.200000048,NA
"828","Denmark",1945,1.100000024,NA
"829","Denmark",1946,1.899999976,NA
"830","Denmark",1947,2.099999905,NA
"831","Denmark",1948,2.299999952,NA
"832","Denmark",1949,3.099999905,NA
"833","Denmark",1950,5.199999809,NA
"834","Denmark",1951,4.699999809,NA
"835","Denmark",1952,5.099999905,NA
"836","Denmark",1953,5.199999809,NA
"837","Denmark",1954,5,NA
"838","Denmark",1955,5,NA
"839","Denmark",1956,4.900000095,NA
"840","Denmark",1957,5,NA
"841","Denmark",1958,5.300000191,NA
"842","Denmark",1959,5.400000095,NA
"843","Denmark",1960,5.599999905,NA
"844","Denmark",1961,5.400000095,NA
"845","Denmark",1962,5.5,NA
"846","Denmark",1963,5.599999905,NA
"847","Denmark",1964,5.5,NA
"848","Denmark",1965,5.599999905,NA
"849","Denmark",1966,5.599999905,NA
"850","Denmark",1967,5.599999905,NA
"851","Denmark",1968,5.699999809,NA
"852","Denmark",1969,5.900000095,NA
"853","Denmark",1970,5.800000191,NA
"854","Denmark",1971,5.900000095,NA
"855","Denmark",1972,6.099999905,NA
"856","Denmark",1973,6.199999809,NA
"857","Denmark",1974,6.300000191,NA
"858","Denmark",1975,6.199999809,NA
"859","Denmark",1976,6.400000095,NA
"860","Denmark",1977,6.300000191,NA
"861","Denmark",1978,6.099999905,NA
"862","Denmark",1979,6.099999905,NA
"863","Denmark",1980,6,NA
"864","Denmark",1981,6.099999905,NA
"865","Denmark",1982,6.599999905,NA
"866","Denmark",1983,6.099999905,NA
"867","Denmark",1984,6.300000191,NA
"868","Denmark",1985,6.300000191,NA
"869","Denmark",1986,6.199999809,NA
"870","Denmark",1987,6,NA
"871","Denmark",1988,5.900000095,NA
"872","Denmark",1989,5.800000191,NA
"873","Denmark",1990,5.699999809,NA
"874","Denmark",1991,5.699999809,NA
"875","Denmark",1992,5.699999809,NA
"876","Denmark",1993,5.599999905,NA
"877","Denmark",1994,5.5,NA
"878","Denmark",1995,5.5,NA
"879","Denmark",1996,5.400000095,NA
"880","Denmark",1997,5.400000095,NA
"881","Denmark",1998,5.400000095,NA
"882","Denmark",1999,5.599999905,NA
"883","Denmark",2000,6.400000095,NA
"884","Denmark",2001,6.199999809,NA
"885","Denmark",2002,6.099999905,NA
"886","Denmark",2003,6.400000095,NA
"887","Denmark",2004,6.300000191,NA
"888","Denmark",2005,5.900000095,NA
"889","Denmark",2006,6,NA
"890","Denmark",2007,5.599999905,NA
"891","Denmark",2008,5.5,NA
"892","Denmark",2009,5.5,NA
"893","Denmark",2010,5.400000095,1.13
"894","Denmark",2012,NA,1.18
"895","Denmark",2014,NA,1.25
"896","Denmark",2016,NA,1.19
"897","Denmark",2018,NA,1.15
"898","Denmark",2020,NA,1.59
"899","Djibouti",2010,NA,6.14
"900","Djibouti",2012,NA,5.26
"901","Djibouti",2014,NA,4.77
"902","Djibouti",2016,NA,4.29
"903","Dominica",2010,NA,1.86
"904","Dominica",2012,NA,2.29
"905","Dominica",2014,NA,2.13
"906","Dominica",2016,NA,1.96
"907","Dominica",2018,NA,2.26
"908","Dominica",2020,NA,2.4
"909","Dominican Republic",2010,NA,5.74
"910","Dominican Republic",2012,NA,5.27
"911","Dominican Republic",2014,NA,5.07
"912","Dominican Republic",2016,NA,4.33
"913","Dominican Republic",2018,NA,4.85
"914","Dominican Republic",2020,NA,7.08
"915","Ecuador",2010,NA,3.67
"916","Ecuador",2012,NA,4.59
"917","Ecuador",2014,NA,4.88
"918","Ecuador",2016,NA,8.6
"919","Ecuador",2018,NA,8.55
"920","Ecuador",2020,NA,10.72
"921","Egypt",2010,NA,2.48
"922","Egypt",2012,NA,2.96
"923","Egypt",2014,NA,3.26
"924","Egypt",2016,NA,3.36
"925","Egypt",2018,NA,3.5
"926","Egypt",2020,NA,2.97
"927","El Salvador",2010,NA,5.87
"928","El Salvador",2012,NA,5.69
"929","El Salvador",2014,NA,5.57
"930","El Salvador",2016,NA,5.25
"931","El Salvador",2018,NA,7.1
"932","El Salvador",2020,NA,8.3
"933","Equatorial Guinea",2010,NA,0.59
"934","Equatorial Guinea",2012,NA,0.45
"935","Equatorial Guinea",2014,NA,0.53
"936","Equatorial Guinea",2016,NA,0.92
"937","Equatorial Guinea",2018,NA,0.87
"938","Equatorial Guinea",2020,NA,1.22
"939","Eritrea",2010,NA,38.91
"940","Eritrea",2012,NA,37.5
"941","Eritrea",2014,NA,49.62
"942","Eritrea",2016,NA,101.21
"943","Eritrea",2018,NA,114.2
"944","Estonia",1988,4.400000095,NA
"945","Estonia",1989,4.300000191,NA
"946","Estonia",1990,4.300000191,NA
"947","Estonia",1991,4.699999809,NA
"948","Estonia",1992,4.800000191,NA
"949","Estonia",1993,4.900000095,NA
"950","Estonia",1994,5,NA
"951","Estonia",1995,5,NA
"952","Estonia",1996,5.300000191,NA
"953","Estonia",1997,5.400000095,NA
"954","Estonia",1998,5.400000095,NA
"955","Estonia",1999,5.400000095,NA
"956","Estonia",2000,4.800000191,NA
"957","Estonia",2001,5.099999905,NA
"958","Estonia",2002,5.5,NA
"959","Estonia",2003,5.099999905,NA
"960","Estonia",2004,5.400000095,NA
"961","Estonia",2005,5.599999905,NA
"962","Estonia",2006,5.199999809,NA
"963","Estonia",2007,5.300000191,NA
"964","Estonia",2008,5.099999905,NA
"965","Estonia",2009,5.099999905,NA
"966","Estonia",2010,4.800000191,1.83
"967","Estonia",2011,4.599999905,NA
"968","Estonia",2012,4.699999809,2.27
"969","Estonia",2013,4.5,NA
"970","Estonia",2014,4.5,2.28
"971","Estonia",2016,NA,2.28
"972","Estonia",2018,NA,1.78
"973","Estonia",2020,NA,1.99
"974","Eswatini",2010,NA,8.81
"975","Eswatini",2014,NA,7.81
"976","Eswatini",2016,NA,6.92
"977","Eswatini",2018,NA,6.8
"978","Eswatini",2020,NA,7.2
"979","Ethiopia",2010,NA,15.04
"980","Ethiopia",2012,NA,9.16
"981","Ethiopia",2014,NA,12.49
"982","Ethiopia",2016,NA,8.88
"983","Ethiopia",2018,NA,6.42
"984","Ethiopia",2020,NA,11.74
"985","Fiji",2012,NA,8.02
"986","Fiji",2014,NA,7.37
"987","Fiji",2016,NA,10.19
"988","Fiji",2018,NA,10.93
"989","Fiji",2020,NA,17.19
"990","Finland",1920,3.599999905,NA
"991","Finland",1921,2.700000048,NA
"992","Finland",1922,2.900000095,NA
"993","Finland",1923,3.5,NA
"994","Finland",1924,3.599999905,NA
"995","Finland",1925,3.599999905,NA
"996","Finland",1926,3.5,NA
"997","Finland",1927,4,NA
"998","Finland",1928,4.099999905,NA
"999","Finland",1929,4.199999809,NA
"1000","Finland",1930,4.400000095,NA
"1001","Finland",1931,3.400000095,NA
"1002","Finland",1932,3.200000048,NA
"1003","Finland",1933,3.299999952,NA
"1004","Finland",1934,3.599999905,NA
"1005","Finland",1935,3.700000048,NA
"1006","Finland",1936,3.799999952,NA
"1007","Finland",1937,4.199999809,NA
"1008","Finland",1938,4.599999905,NA
"1009","Finland",1939,4,NA
"1010","Finland",1940,3.799999952,NA
"1011","Finland",1941,4.599999905,NA
"1012","Finland",1942,3.700000048,NA
"1013","Finland",1943,3.700000048,NA
"1014","Finland",1944,3,NA
"1015","Finland",1945,2.099999905,NA
"1016","Finland",1946,2.900000095,NA
"1017","Finland",1947,3.599999905,NA
"1018","Finland",1948,4.199999809,NA
"1019","Finland",1949,4.199999809,NA
"1020","Finland",1950,5,NA
"1021","Finland",1951,5,NA
"1022","Finland",1952,5.300000191,NA
"1023","Finland",1953,5.099999905,NA
"1024","Finland",1954,5.400000095,NA
"1025","Finland",1955,5.400000095,NA
"1026","Finland",1956,5.5,NA
"1027","Finland",1957,5.400000095,NA
"1028","Finland",1958,5.300000191,NA
"1029","Finland",1959,5.599999905,NA
"1030","Finland",1960,5.800000191,NA
"1031","Finland",1961,5.900000095,NA
"1032","Finland",1962,6,NA
"1033","Finland",1963,6.5,NA
"1034","Finland",1964,5.300000191,NA
"1035","Finland",1965,6,NA
"1036","Finland",1966,5.800000191,NA
"1037","Finland",1967,6.099999905,NA
"1038","Finland",1968,6,NA
"1039","Finland",1969,6.099999905,NA
"1040","Finland",1970,5.800000191,NA
"1041","Finland",1971,6.300000191,NA
"1042","Finland",1972,6.599999905,NA
"1043","Finland",1973,6.300000191,NA
"1044","Finland",1974,6.699999809,NA
"1045","Finland",1975,6.599999905,NA
"1046","Finland",1976,5.699999809,NA
"1047","Finland",1977,5.900000095,NA
"1048","Finland",1978,5.800000191,NA
"1049","Finland",1979,6,NA
"1050","Finland",1980,5.699999809,NA
"1051","Finland",1981,5.300000191,NA
"1052","Finland",1982,5.5,NA
"1053","Finland",1983,5.599999905,NA
"1054","Finland",1984,5.800000191,NA
"1055","Finland",1985,5.300000191,NA
"1056","Finland",1986,5.5,NA
"1057","Finland",1987,5.800000191,NA
"1058","Finland",1988,5.5,NA
"1059","Finland",1989,5.699999809,NA
"1060","Finland",1990,5.300000191,NA
"1061","Finland",1991,5.199999809,NA
"1062","Finland",1992,5.199999809,NA
"1063","Finland",1993,4.699999809,NA
"1064","Finland",1994,4.400000095,NA
"1065","Finland",1995,4,NA
"1066","Finland",1996,4.300000191,NA
"1067","Finland",1997,4.199999809,NA
"1068","Finland",1998,4.199999809,NA
"1069","Finland",1999,4.300000191,NA
"1070","Finland",2000,4,NA
"1071","Finland",2001,4.199999809,NA
"1072","Finland",2002,4.199999809,NA
"1073","Finland",2003,4,NA
"1074","Finland",2004,4,NA
"1075","Finland",2005,4.099999905,NA
"1076","Finland",2006,4,NA
"1077","Finland",2007,3.900000095,NA
"1078","Finland",2008,5.099999905,NA
"1079","Finland",2009,2.900000095,NA
"1080","Finland",2010,NA,1.23
"1081","Finland",2012,NA,1.31
"1082","Finland",2014,NA,1.44
"1083","Finland",2016,NA,1.54
"1084","Finland",2018,NA,1.7
"1085","Finland",2020,NA,2.04
"1086","France",1875,0.100000001,NA
"1087","France",1880,0.100000001,NA
"1088","France",1885,0.100000001,NA
"1089","France",1890,0.100000001,NA
"1090","France",1895,0.100000001,NA
"1091","France",1900,0.200000003,NA
"1092","France",1901,0.200000003,NA
"1093","France",1902,0.200000003,NA
"1094","France",1903,0.200000003,NA
"1095","France",1904,0.200000003,NA
"1096","France",1905,0.200000003,NA
"1097","France",1906,0.200000003,NA
"1098","France",1907,0.300000012,NA
"1099","France",1908,0.300000012,NA
"1100","France",1909,0.300000012,NA
"1101","France",1910,0.300000012,NA
"1102","France",1913,0.400000006,NA
"1103","France",1923,0.699999988,NA
"1104","France",1924,0.899999976,NA
"1105","France",1932,1.600000024,NA
"1106","France",1933,1.600000024,NA
"1107","France",1934,1.5,NA
"1108","France",1935,1.399999976,NA
"1109","France",1936,1.5,NA
"1110","France",1937,1.600000024,NA
"1111","France",1938,1.600000024,NA
"1112","France",1939,1.799999952,NA
"1113","France",1940,1.700000048,NA
"1114","France",1941,1.399999976,NA
"1115","France",1942,1,NA
"1116","France",1943,0.899999976,NA
"1117","France",1944,0.800000012,NA
"1118","France",1945,1.200000048,NA
"1119","France",1946,1.600000024,NA
"1120","France",1947,2.099999905,NA
"1121","France",1948,2.299999952,NA
"1122","France",1949,2.400000095,NA
"1123","France",1950,4.400000095,NA
"1124","France",1951,4.400000095,NA
"1125","France",1952,4.5,NA
"1126","France",1953,4.400000095,NA
"1127","France",1954,4.5,NA
"1128","France",1955,4.599999905,NA
"1129","France",1956,4.800000191,NA
"1130","France",1957,5.099999905,NA
"1131","France",1958,5.199999809,NA
"1132","France",1959,4.900000095,NA
"1133","France",1960,5,NA
"1134","France",1961,5,NA
"1135","France",1962,5.099999905,NA
"1136","France",1963,5.099999905,NA
"1137","France",1964,5.099999905,NA
"1138","France",1965,5.300000191,NA
"1139","France",1966,5.300000191,NA
"1140","France",1967,5.599999905,NA
"1141","France",1968,5.599999905,NA
"1142","France",1969,5.599999905,NA
"1143","France",1970,5.800000191,NA
"1144","France",1971,5.900000095,NA
"1145","France",1972,5.699999809,NA
"1146","France",1973,5.900000095,NA
"1147","France",1974,6.099999905,NA
"1148","France",1975,6.300000191,NA
"1149","France",1976,6.099999905,NA
"1150","France",1977,6.300000191,NA
"1151","France",1978,6.099999905,NA
"1152","France",1979,6.199999809,NA
"1153","France",1980,6.099999905,NA
"1154","France",1981,6,NA
"1155","France",1982,6,NA
"1156","France",1983,6.099999905,NA
"1157","France",1984,6.099999905,NA
"1158","France",1985,6.400000095,NA
"1159","France",1986,6.199999809,NA
"1160","France",1987,6.099999905,NA
"1161","France",1988,6,NA
"1162","France",1989,6,NA
"1163","France",1990,5.900000095,NA
"1164","France",1991,6,NA
"1165","France",1992,5.900000095,NA
"1166","France",1993,5.699999809,NA
"1167","France",1994,5.599999905,NA
"1168","France",1995,5.400000095,NA
"1169","France",1996,5.400000095,NA
"1170","France",1997,5.199999809,NA
"1171","France",1998,5.199999809,NA
"1172","France",1999,5.199999809,NA
"1173","France",2000,5.099999905,NA
"1174","France",2001,5.199999809,NA
"1175","France",2002,4.900000095,NA
"1176","France",2003,4.300000191,NA
"1177","France",2004,3.5,NA
"1178","France",2005,3.5,NA
"1179","France",2006,3.5,NA
"1180","France",2007,3.5,NA
"1181","France",2008,3.400000095,NA
"1182","France",2009,3.5,NA
"1183","France",2010,3.5,1.76
"1184","France",2012,NA,1.88
"1185","France",2014,NA,2.08
"1186","France",2016,NA,2.02
"1187","France",2018,NA,2.19
"1188","France",2020,NA,2.91
"1189","Gabon",2010,NA,2.26
"1190","Gabon",2012,NA,1.98
"1191","Gabon",2014,NA,2.08
"1192","Gabon",2016,NA,2.38
"1193","Gabon",2018,NA,2.19
"1194","Gabon",2020,NA,2.38
"1195","Gambia",2010,NA,4.15
"1196","Gambia",2012,NA,6.3
"1197","Gambia",2014,NA,11.83
"1198","Gambia",2016,NA,13.35
"1199","Gambia",2018,NA,17.01
"1200","Gambia",2020,NA,17.99
"1201","Georgia",1988,6.300000191,NA
"1202","Georgia",1989,6.199999809,NA
"1203","Georgia",1990,6.099999905,NA
"1204","Georgia",1991,6.300000191,NA
"1205","Georgia",1992,4.099999905,NA
"1206","Georgia",1993,5.599999905,NA
"1207","Georgia",1994,6.199999809,NA
"1208","Georgia",1995,6.400000095,NA
"1209","Georgia",1996,6.599999905,NA
"1210","Georgia",1997,6.699999809,NA
"1211","Georgia",1998,6.900000095,NA
"1212","Georgia",1999,7,NA
"1213","Georgia",2010,NA,3.13
"1214","Georgia",2012,NA,2.61
"1215","Georgia",2014,NA,2.63
"1216","Georgia",2016,NA,2.6
"1217","Georgia",2018,NA,3.09
"1218","Georgia",2020,NA,3.71
"1219","Germany",1906,0.200000003,NA
"1220","Germany",1907,0.300000012,NA
"1221","Germany",1908,0.400000006,NA
"1222","Germany",1909,0.400000006,NA
"1223","Germany",1910,0.5,NA
"1224","Germany",1911,0.600000024,NA
"1225","Germany",1912,0.699999988,NA
"1226","Germany",1913,0.699999988,NA
"1227","Germany",1925,1.700000048,NA
"1228","Germany",1926,1.600000024,NA
"1229","Germany",1927,1.799999952,NA
"1230","Germany",1928,1.799999952,NA
"1231","Germany",1929,1.799999952,NA
"1232","Germany",1930,1.600000024,NA
"1233","Germany",1931,1.5,NA
"1234","Germany",1932,2.299999952,NA
"1235","Germany",1933,2.299999952,NA
"1236","Germany",1934,2.5,NA
"1237","Germany",1935,2.5,NA
"1238","Germany",1936,2.599999905,NA
"1239","Germany",1937,2.799999952,NA
"1240","Germany",1938,3.200000048,NA
"1241","Germany",1950,2.700000048,NA
"1242","Germany",1951,3.099999905,NA
"1243","Germany",1952,3.099999905,NA
"1244","Germany",1953,3.299999952,NA
"1245","Germany",1954,3.5,NA
"1246","Germany",1955,3.799999952,NA
"1247","Germany",1956,4,NA
"1248","Germany",1957,4.400000095,NA
"1249","Germany",1958,4.400000095,NA
"1250","Germany",1959,4.699999809,NA
"1251","Germany",1960,5.099999905,NA
"1252","Germany",1961,5.400000095,NA
"1253","Germany",1962,5.300000191,NA
"1254","Germany",1963,5.400000095,NA
"1255","Germany",1964,5.699999809,NA
"1256","Germany",1965,6,NA
"1257","Germany",1966,6.199999809,NA
"1258","Germany",1967,6.099999905,NA
"1259","Germany",1968,6.5,NA
"1260","Germany",1969,6.800000191,NA
"1261","Germany",1970,7.099999905,NA
"1262","Germany",1971,7.5,NA
"1263","Germany",1972,7.5,NA
"1264","Germany",1973,7.300000191,NA
"1265","Germany",1974,7.5,NA
"1266","Germany",1975,7.300000191,NA
"1267","Germany",1976,7.599999905,NA
"1268","Germany",1977,7,NA
"1269","Germany",1978,7.300000191,NA
"1270","Germany",1979,7.400000095,NA
"1271","Germany",1980,7.5,NA
"1272","Germany",1981,7.599999905,NA
"1273","Germany",1982,6.900000095,NA
"1274","Germany",1983,7.199999809,NA
"1275","Germany",1984,7.099999905,NA
"1276","Germany",1985,7.199999809,NA
"1277","Germany",1986,7,NA
"1278","Germany",1987,7,NA
"1279","Germany",1988,6.900000095,NA
"1280","Germany",1989,7,NA
"1281","Germany",1991,6.599999905,NA
"1282","Germany",1992,6.099999905,NA
"1283","Germany",1993,5.900000095,NA
"1284","Germany",1994,6,NA
"1285","Germany",1995,6,NA
"1286","Germany",1996,6,NA
"1287","Germany",1997,6.099999905,NA
"1288","Germany",1998,6.099999905,NA
"1289","Germany",1999,6.400000095,NA
"1290","Germany",2000,6.099999905,NA
"1291","Germany",2001,6.199999809,NA
"1292","Germany",2002,6.300000191,NA
"1293","Germany",2003,5.900000095,NA
"1294","Germany",2004,5.199999809,NA
"1295","Germany",2005,5,NA
"1296","Germany",2006,4.5,NA
"1297","Germany",2007,4.400000095,NA
"1298","Germany",2008,4.199999809,NA
"1299","Germany",2009,4.300000191,NA
"1300","Germany",2010,4.199999809,1.55
"1301","Germany",2011,4.400000095,NA
"1302","Germany",2012,4.199999809,1.54
"1303","Germany",2013,4.099999905,NA
"1304","Germany",2014,4.099999905,1.51
"1305","Germany",2015,4.199999809,NA
"1306","Germany",2016,NA,1.58
"1307","Germany",2018,NA,1.58
"1308","Germany",2020,NA,1.76
"1309","Ghana",2010,NA,8.01
"1310","Ghana",2012,NA,5.1
"1311","Ghana",2014,NA,4.36
"1312","Ghana",2016,NA,6.57
"1313","Ghana",2018,NA,4.91
"1314","Ghana",2020,NA,3.96
"1315","Greece",1920,3.200000048,NA
"1316","Greece",1921,4.300000191,NA
"1317","Greece",1922,4.300000191,NA
"1318","Greece",1923,3.5,NA
"1319","Greece",1924,3.299999952,NA
"1320","Greece",1925,3.599999905,NA
"1321","Greece",1926,2.900000095,NA
"1322","Greece",1927,2.799999952,NA
"1323","Greece",1928,2.700000048,NA
"1324","Greece",1929,2.700000048,NA
"1325","Greece",1930,2.599999905,NA
"1326","Greece",1931,2.599999905,NA
"1327","Greece",1932,2.400000095,NA
"1328","Greece",1933,2.5,NA
"1329","Greece",1934,2.599999905,NA
"1330","Greece",1935,2.599999905,NA
"1331","Greece",1936,2.700000048,NA
"1332","Greece",1937,2.700000048,NA
"1333","Greece",1938,2.900000095,NA
"1334","Greece",1939,2.900000095,NA
"1335","Greece",1940,3.099999905,NA
"1336","Greece",1941,2.599999905,NA
"1337","Greece",1942,2.799999952,NA
"1338","Greece",1943,2.299999952,NA
"1339","Greece",1944,1.299999952,NA
"1340","Greece",1945,2.400000095,NA
"1341","Greece",1946,3.299999952,NA
"1342","Greece",1947,4,NA
"1343","Greece",1948,4.099999905,NA
"1344","Greece",1949,4.5,NA
"1345","Greece",1950,4.400000095,NA
"1346","Greece",1951,4.300000191,NA
"1347","Greece",1952,4.199999809,NA
"1348","Greece",1953,4.300000191,NA
"1349","Greece",1954,4.199999809,NA
"1350","Greece",1955,4.300000191,NA
"1351","Greece",1956,4.300000191,NA
"1352","Greece",1957,4.400000095,NA
"1353","Greece",1958,4.599999905,NA
"1354","Greece",1959,4.699999809,NA
"1355","Greece",1960,4.699999809,NA
"1356","Greece",1961,4.800000191,NA
"1357","Greece",1962,4.900000095,NA
"1358","Greece",1963,5.099999905,NA
"1359","Greece",1964,5.099999905,NA
"1360","Greece",1965,5.300000191,NA
"1361","Greece",1966,5.599999905,NA
"1362","Greece",1967,5.699999809,NA
"1363","Greece",1968,5.900000095,NA
"1364","Greece",1969,6,NA
"1365","Greece",1970,6.300000191,NA
"1366","Greece",1971,6.400000095,NA
"1367","Greece",1972,6.599999905,NA
"1368","Greece",1973,7,NA
"1369","Greece",1974,7.300000191,NA
"1370","Greece",1975,7.5,NA
"1371","Greece",1976,7.900000095,NA
"1372","Greece",1977,8.100000381,NA
"1373","Greece",1978,8.399999619,NA
"1374","Greece",1979,8.300000191,NA
"1375","Greece",1980,8.100000381,NA
"1376","Greece",1981,7.099999905,NA
"1377","Greece",1982,8.600000381,NA
"1378","Greece",1983,9,NA
"1379","Greece",1984,9.5,NA
"1380","Greece",1985,9.699999809,NA
"1381","Greece",1986,9.899999619,NA
"1382","Greece",1987,9.600000381,NA
"1383","Greece",1988,9.100000381,NA
"1384","Greece",1989,8.699999809,NA
"1385","Greece",1990,8.300000191,NA
"1386","Greece",1991,8.100000381,NA
"1387","Greece",1992,7.099999905,NA
"1388","Greece",1993,6.800000191,NA
"1389","Greece",1994,9.399999619,NA
"1390","Greece",1995,8.899999619,NA
"1391","Greece",1996,9.199999809,NA
"1392","Greece",1997,9.5,NA
"1393","Greece",1998,8.899999619,NA
"1394","Greece",1999,9.699999809,NA
"1395","Greece",2000,9.899999619,NA
"1396","Greece",2001,10.30000019,NA
"1397","Greece",2002,9.800000191,NA
"1398","Greece",2003,10.10000038,NA
"1399","Greece",2004,10.69999981,NA
"1400","Greece",2005,10.39999962,NA
"1401","Greece",2006,10.10000038,NA
"1402","Greece",2007,10.60000038,NA
"1403","Greece",2008,9.100000381,NA
"1404","Greece",2009,10.39999962,NA
"1405","Greece",2010,7.599999905,1.57
"1406","Greece",2011,8.300000191,NA
"1407","Greece",2012,7,2.15
"1408","Greece",2014,NA,2.45
"1409","Greece",2016,NA,2.44
"1410","Greece",2018,NA,2.67
"1411","Greece",2020,NA,2.93
"1412","Grenada",2010,NA,3.77
"1413","Grenada",2014,NA,3.24
"1414","Grenada",2016,NA,3.22
"1415","Grenada",2018,NA,3.05
"1416","Guatemala",2010,NA,5.95
"1417","Guatemala",2012,NA,5.47
"1418","Guatemala",2014,NA,6.41
"1419","Guatemala",2016,NA,6.28
"1420","Guatemala",2018,NA,6.28
"1421","Guatemala",2020,NA,6.25
"1422","Guinea",2010,NA,5.54
"1423","Guinea",2012,NA,6.66
"1424","Guinea",2016,NA,5.75
"1425","Guinea",2020,NA,5.01
"1426","Guinea-Bissau",2010,NA,9.42
"1427","Guinea-Bissau",2012,NA,8.54
"1428","Guinea-Bissau",2014,NA,8.53
"1429","Guinea-Bissau",2016,NA,11.28
"1430","Guinea-Bissau",2018,NA,10.39
"1431","Guyana",2010,NA,3.84
"1432","Guyana",2012,NA,2.74
"1433","Guyana",2014,NA,2.69
"1434","Guyana",2016,NA,2.92
"1435","Guyana",2018,NA,2.99
"1436","Guyana",2020,NA,2.1
"1437","Haiti",2016,NA,18.92
"1438","Honduras",2010,NA,7.5
"1439","Honduras",2012,NA,7.97
"1440","Honduras",2014,NA,7.78
"1441","Honduras",2016,NA,8.23
"1442","Honduras",2018,NA,8.38
"1443","Honduras",2020,NA,9.13
"1444","Hungary",1920,0.400000006,NA
"1445","Hungary",1921,0.800000012,NA
"1446","Hungary",1922,1,NA
"1447","Hungary",1923,0.600000024,NA
"1448","Hungary",1924,0.899999976,NA
"1449","Hungary",1925,0.899999976,NA
"1450","Hungary",1926,1,NA
